1908	N1824 N3249 N4259 N5043 N6331 N6789 N6853 N9366 N9486 N11817 N12018 N12267 N12565 N18409 N18665 N22121 N24407 	N24679 N24827 N25071 N17592	1 1 0 0
1909	N9005 N10824 N13207 N16688 	N20760 N23537 N18576 N25494	1 1 0 0
1910	N329 N1658 N3251 N3295 N3446 N3655 N4932 N5440 N5449 N6629 N6809 N6885 N7041 N7679 N7701 N8115 N8850 N9937 N10647 N10876 N10984 N11761 N11942 N11970 N11998 N12122 N13660 N13747 N13965 N14403 N14431 N15155 N15866 N16242 N16494 N16846 N16922 N17305 N17402 N18124 N18329 N18418 N18461 N19533 N20076 N20286 N20449 N20770 N20959 N21012 N21031 N21075 N22045 N22722 N23281 N23580 N23947 N24046 N24211 N24613 N24798 	N25020 N25418 N20914 N18949	1 1 0 0
1911	N1942 N3364 N4416 N5259 N5613 N9241 N9759 N10046 N11454 N13501 N14831 N15313 N18558 	N18876 N24191 N25870 N3749	1 1 0 0
1912	N247 N581 N4372 N5309 N5647 N6728 N7762 N8245 N9149 N9711 N9869 N11952 N13835 N14337 N14970 N15500 N15680 N16459 N20942 N22790 N23044 N23600 	N23626 N24710 N24331 N6798	1 1 0 0
1913	N97 N1380 N2152 N2354 N2459 N2638 N2860 N2912 N3069 N3165 N3720 N4536 N4578 N4747 N4825 N5178 N5561 N5866 N5889 N5903 N8103 N8243 N8485 N8721 N9502 N9882 N9889 N10426 N10645 N10793 N11334 N11660 N11759 N12114 N12195 N12292 N12370 N12523 N13190 N13207 N13317 N13358 N13643 N13900 N14810 N15010 N15258 N15750 N16316 N16688 N17177 N17700 N17907 N17947 N17986 N18360 N18718 N21062 N21290 N22597 N22638 N22894 N22923 N22984 N23329 N23661 N24321 N25243 N25248 	N25455 N25845 N7241 N10204	1 1 0 0
1914	N1391 N1837 N2936 N3978 N4554 N6852 N6935 N13047 N17329 N21111 N23138 	N24316 N24719 N3509 N12681	1 1 0 0
1915	N1022 N1404 N1423 N1610 N3117 N4300 N4710 N5270 N5338 N7982 N8473 N10990 N11907 N13604 N15068 N16432 N19474 N20000 	N20545 N22658 N2342 N20074	1 1 0 0
1916	N85 N669 N4585 N6278 N7353 N7689 N8137 N13575 N14414 N16399 N17165 N17807 N17818 N19156 N20146 N20670 	N23182 N25646 N17031 N19809	1 1 0 0
1917	N7356 	N8117 N11936 N2125 N19758	1 1 0 0
1918	N2935 N4206 N6870 N7333 N14399 N16303 	N19367 N22318 N16911 N2033	1 1 0 0
1919	N13505 	N19590 N25096 N24554 N16861	1 1 0 0
1920	N1077 N2025 N2079 N2501 N2579 N2668 N2734 N2920 N3119 N3511 N3601 N3850 N3999 N4389 N4591 N6408 N6844 N7024 N7031 N7898 N8331 N8503 N8797 N8830 N8888 N8971 N9526 N9601 N9744 N9800 N10611 N10833 N10853 N11254 N11272 N11321 N12219 N13506 N13516 N13970 N13971 N14476 N14539 N15011 N15253 N16624 N17689 N17996 N18573 N18922 N19531 N19533 N19571 N19606 N20235 N20364 N20464 N20695 N21490 N21508 N21673 N22219 N22233 N22388 N22605 N22870 N22960 N23300 N23563 N24199 N24870 	N25143 N25787 N21128 N10828	1 1 0 0
1921	N120 N1082 N1488 N5684 N6868 N7744 N9571 N11356 N13032 N13879 N17333 N17456 N19332 N20809 N22003 N24142 	N25051 N25238 N8523 N6236	1 1 0 0
1922	N2773 N4085 N8454 N9143 N9470 N12756 N14278 N14424 N16574 N21365 N22113 N23216 N23623 N24361 	N24453 N24512 N4147 N15914	1 1 0 0
1923	N14397 N14615 N17101 N20982 N21840 	N23030 N24170 N6662 N18373	1 1 0 0
1924	N1054 N3260 N4737 N7389 N8365 N8706 N10703 N12218 N12855 N13739 N14246 N16538 N17658 N22005 N22692 N23343 	N25645 N25681 N11372 N12343	1 1 0 0
1925	N1849 N3205 N3584 N4825 N4934 N8257 N9141 N11162 N11165 N12267 N19111 N19248 N19904 N21792 	N24398 N25418 N3074 N24497	1 1 0 0
1926	N5788 	N9350 N13341 N10953 N10209	1 1 0 0
1927	N22889 	N23832 N25854 N2472 N11590	1 1 0 0
1928	N1235 	N5297 N18876 N5055 N10819	1 1 0 0
1929	N2668 	N3454 N11248 N21933 N15948	1 1 0 0
1930	N2806 N4472 N8715 N11321 N12721 N12981 N14274 N15312 N16793 N17321 N21672 N21673 N23135 N23848 	N24199 N24870 N3909 N22629	1 1 0 0
1931	N7695 N7858 	N15796 N17487 N18177 N22233	1 1 0 0
1932	N730 N2222 N2719 N2833 N3493 N4196 N4545 N5611 N6427 N6700 N7116 N7290 N7422 N7878 N8466 N8552 N8564 N8578 N8626 N9726 N10171 N10706 N10839 N11887 N12550 N15230 N17108 N17303 N17626 N18070 N18226 N18446 N19221 N19396 N20487 N21364 N21881 N22367 N23175 N23451 N23477 N24398 N24527 	N24711 N25096 N15027 N12398	1 1 0 0
1933	N4289 	N18693 N18787 N2916 N5422	1 1 0 0
1934	N7272 	N7588 N7794 N1872 N4998	1 1 0 0
1935	N5625 N15711 	N19696 N25837 N6892 N7684	1 1 0 0
1936	N1507 N12736 	N16175 N17997 N6462 N19294	1 1 0 0
1937	N1619 N6226 N7867 N11503 N13926 N15453 N16088 	N18438 N19102 N6358 N17191	1 1 0 0
1938	N1246 	N7533 N24142 N11641 N14425	1 1 0 0
1939	N6760 	N9592 N18378 N23814 N5065	1 1 0 0
1940	N10840 N15911 N21508 	N21524 N24384 N19733 N21465	1 1 0 0
1941	N5363 N10027 N11330 N11402 N12855 N14186 N16806 N22926 N23265 N23343 	N24560 N25681 N13966 N15822	1 1 0 0
1942	N12882 	N17431 N23532 N16248 N6203	1 1 0 0
1943	N1823 N12660 	N14803 N16118 N21246 N8420	1 1 0 0
1944	N2401 	N4132 N13565 N12597 N5626	1 1 0 0
1945	N999 N6916 N10824 	N21270 N24401 N9408 N17451	1 1 0 0
1946	N1506 N4571 N7410 N14057 N16562 N17035 	N17333 N17502 N1411 N6958	1 1 0 0
1947	N14416 	N22354 N23468 N5916 N8387	1 1 0 0
1948	N2248 	N9511 N18125 N16558 N8728	1 1 0 0
1949	N743 N1954 N6469 N8820 N10710 N15113 N16570 N19592 N19715 N19735 N21992 N22685 	N23318 N24205 N19994 N9052	1 1 0 0
1950	N327 N968 N4936 N10990 N21755 	N22889 N25873 N24988 N23487	1 1 0 0
1951	N3740 N4493 N13389 N15810 N16625 	N16946 N18475 N16366 N4177	1 1 0 0
1952	N1452 N4709 N8571 N14744 N14746 N22003 	N24116 N25213 N3909 N16750	1 1 0 0
1953	N6255 N6949 N12929 N14263 N19556 	N19557 N20831 N4815 N1082	1 1 0 0
1954	N9327 	N11660 N17710 N287 N10149	1 1 0 0
1955	N6393 	N18420 N21787 N14507 N10829	1 1 0 0
1956	N1159 N1304 N1607 N2411 N2493 N3800 N4710 N5401 N6650 N7330 N7820 N9398 N9662 N10040 N10093 N10911 N10990 N11008 N12070 N12897 N14717 N15615 N15943 N16516 N17410 N18139 N19510 N19590 N21170 N22027 N22119 N22516 N23944 N24398 N24907 	N25822 N25873 N6799 N18864	1 1 0 0
1957	N8343 N8657 N17802 	N18766 N19632 N10224 N17316	1 1 0 0
1958	N2164 N6107 N8710 N9668 N14025 N14154 N15137 N15469 N16079 N16860 N17487 N20541 N20651 	N21062 N22449 N6615 N17635	1 1 0 0
1959	N595 N8348 N8353 	N14287 N16049 N17095 N14418	1 1 0 0
1960	N989 N1961 N4453 N6857 N13520 N14469 N19865 N20393 N20844 	N22028 N24116 N5242 N19854	1 1 0 0
1961	N4888 N5000 N6475 N7744 N11718 	N24032 N25003 N17494 N21516	1 1 0 0
1962	N1999 N7814 N10734 	N17650 N19045 N4627 N6735	1 1 0 0
1963	N1495 N2958 N3290 N11998 N14059 N15669 N18418 N19533 N21012 N21673 N22379 N23814 N24321 N24615 	N25298 N25323 N12434 N18691	1 1 0 0
1964	N5030 N7015 N8285 N8628 N9513 N11712 N13559 N15262 N17699 N20593 	N20774 N20810 N12529 N23093	1 1 0 0
1965	N560 N4132 N5649 N7344 N8971 N9738 N10885 	N12096 N17875 N4951 N4334	1 1 0 0
1966	N249 	N1986 N18824 N23227 N1720	1 1 0 0
1967	N7180 	N14595 N16007 N7535 N16567	1 1 0 0
1968	N3131 N5808 	N18594 N25103 N21594 N22396	1 1 0 0
1969	N250 N3241 N5913 N9580 N10011 N10393 N11488 N16433 N17077 N17860 N21733 	N22116 N23793 N4318 N8120	1 1 0 0
1970	N1337 N11382 N11550 N17007 N18855 N21584 	N22870 N25275 N20079 N25114	1 1 0 0
1971	N7212 N8032 	N10296 N18766 N5769 N3555	1 1 0 0
1972	N27 N34 N54 N86 N153 N448 N690 N1479 N1532 N1814 N1954 N2008 N2093 N2307 N2512 N2518 N2565 N2638 N2658 N2739 N2861 N2920 N2938 N2978 N3119 N3165 N3338 N3420 N3450 N3511 N3583 N3610 N3621 N3679 N3688 N3980 N4131 N4628 N4659 N4672 N4747 N5129 N5259 N5295 N5405 N5426 N5520 N5557 N5561 N5634 N5640 N5709 N5739 N5803 N5866 N5889 N5903 N6006 N6020 N6038 N6107 N6288 N6636 N6763 N6780 N6917 N7092 N7188 N7473 N7484 N7791 N7834 N7947 N8046 N8120 N8204 N8231 N8243 N8331 N8467 N8535 N8578 N8622 N8624 N8645 N8937 N9052 N9064 N9199 N9234 N9272 N9368 N9493 N9500 N9882 N9889 N9930 N9978 N10356 N10534 N10927 N11155 N11168 N11387 N11705 N11759 N11953 N12124 N12195 N12343 N12431 N12640 N12706 N12727 N12872 N12925 N13044 N13163 N13303 N13317 N13335 N13338 N13643 N13935 N14093 N14154 N14197 N14230 N14476 N14614 N14740 N14778 N14885 N14940 N14954 N15010 N15019 N15094 N15146 N15184 N15186 N15225 N15258 N15283 N15289 N15311 N15502 N15618 N15671 N15731 N15734 N15750 N15834 N15899 N16067 N16283 N16458 N16556 N16571 N16645 N16661 N16698 N16706 N16764 N16923 N17094 N17694 N17796 N17960 N18033 N18054 N18167 N18358 N18737 N18779 N18781 N18944 N19132 N19360 N19372 N19710 N19715 N19744 N19835 N20086 N20163 N20322 N20464 N20832 N20963 N20984 N20985 N21158 N21168 N21212 N21294 N21391 N21493 N21511 N21553 N21586 N21588 N21810 N21983 N22219 N22224 N22234 N22279 N22423 N22447 N22685 N22804 N22832 N22923 N23010 N23015 N23107 N23481 N23700 N23862 N24328 N24344 N24556 N24622 N24627 N24734 N25002 N25074 N25146 N25223 N25243 N25244 N25357 N25494 N25736 	N25845 N25933 N9025 N24251	1 1 0 0
1973	N7697 N16252 	N17581 N22996 N22425 N18837	1 1 0 0
1974	N1597 N1719 N2371 N2380 N2669 N3958 N4019 N4029 N4784 N4872 N5288 N5414 N5631 N5640 N5780 N6525 N6850 N6958 N7318 N8533 N8691 N9338 N9386 N9419 N9709 N10167 N10350 N10633 N11330 N11347 N11914 N12033 N12236 N12563 N12800 N13376 N13538 N13614 N13998 N14479 N14933 N15231 N16694 N16799 N16928 N17456 N17912 N17994 N18023 N18218 N18766 N19882 N19991 N20600 N20704 N20945 N21276 N21794 N21919 N22027 N22090 N22845 N23632 N23756 N24217 N25097 N25131 N25257 N25265 N25319 	N25481 N25571 N4469 N8296	1 1 0 0
1975	N10515 N14380 N16839 N16840 N18630 N18987 N21881 N22233 N23194 	N24527 N25012 N24305 N4107	1 1 0 0
1976	N4453 N6077 N6157 N8768 N14508 N14608 N19392 N20133 N22774 N23584 	N24721 N24889 N8605 N22014	1 1 0 0
1977	N867 N7311 N8438 N12076 N12998 N13505 N15143 N16951 N18134 N18639 	N20863 N25665 N6486 N9029	1 1 0 0
1978	N925 	N19092 N25428 N14007 N847	1 1 0 0
1979	N3188 N13189 N15801 N17562 	N22133 N22860 N4188 N24757	1 1 0 0
1980	N653 N715 N2361 N3897 N7156 N9222 N9572 N23234 	N23313 N23507 N22060 N17699	1 1 0 0
1981	N5116 N8976 N9297 N14975 	N15495 N20578 N41 N13083	1 1 0 0
1982	N3092 N3131 N8257 N11764 N13389 N22889 N23451 N25219 	N25371 N25838 N19320 N16842	1 1 0 0
1983	N1836 N2774 N6388 N7120 N9339 N10623 N15862 N15864 N18630 N19959 	N20643 N23055 N16641 N19635	1 1 0 0
1984	N10942 N14686 	N22516 N25873 N24207 N22625	1 1 0 0
1985	N145 N273 N322 N561 N1246 N1294 N1961 N2286 N2472 N2738 N3077 N4132 N5458 N5858 N6071 N6167 N6727 N6844 N7344 N9571 N10814 N13665 N13672 N13740 N15303 N15908 N15983 N17848 N17875 N18099 N18549 N19107 N20137 N20449 N21535 N21856 N22233 N24142 	N24456 N25665 N11799 N1390	1 1 0 0
1986	N1221 N2771 N4718 N11934 N13778 	N23200 N23202 N14492 N14157	1 1 0 0
1987	N9495 	N12983 N16897 N10646 N24975	1 1 0 0
1988	N72 N138 N391 N405 N611 N922 N958 N1377 N1385 N1489 N2074 N2731 N2881 N2901 N2930 N2994 N2997 N3037 N3231 N3558 N3689 N3692 N3742 N3891 N4025 N4537 N4766 N4931 N5234 N5500 N5698 N5759 N5865 N5873 N6139 N6140 N6165 N6197 N6310 N6570 N6777 N7096 N7222 N7659 N7718 N7785 N8107 N8159 N8314 N8401 N8445 N8509 N8517 N8644 N9167 N9249 N10395 N10660 N10666 N10759 N10859 N11026 N11397 N11400 N11448 N11585 N11744 N11751 N12218 N12419 N12617 N12672 N12685 N12959 N13253 N13330 N13363 N13394 N13770 N13772 N13780 N14321 N14388 N14410 N14718 N14915 N15134 N15136 N15396 N15437 N15473 N15795 N15855 N16610 N16734 N16843 N16896 N16981 N16990 N17220 N17487 N17491 N17512 N17664 N17744 N18208 N18476 N18478 N18592 N18670 N18681 N18710 N18803 N18871 N18916 N19054 N19325 N19355 N19454 N19473 N19536 N19670 N19756 N19870 N20043 N20223 N20380 N20730 N20754 N20965 N20968 N20975 N21297 N21455 N21909 N21970 N22165 N22321 N22475 N22641 N22664 N22761 N23307 N23370 N23404 N23548 N23800 N24021 N24103 N24496 N24635 N24746 N24913 N25073 N25156 N25209 N25228 N25234 N25330 N25442 	N25578 N25757 N21133 N6180	1 1 0 0
1989	N3403 	N19801 N23520 N23176 N15824	1 1 0 0
1990	N315 N2514 	N19617 N20886 N21324 N10239	1 1 0 0
1991	N2 N378 N570 N668 N1684 N1694 N2166 N2885 N5584 N9495 N9517 N11014 N12418 N13287 N15319 N16935 N17650 N18647 N19753 N20220 N21262 N21656 N21723 N22239 	N24463 N25634 N11085 N17293	1 1 0 0
1992	N4156 N9313 N15395 N17350 N17674 N18554 	N19865 N19946 N10365 N12888	1 1 0 0
1993	N3131 	N8865 N25664 N12208 N20110	1 1 0 0
1994	N5058 	N9954 N10558 N16497 N21558	1 1 0 0
1995	N4495 N6394 N8575 N10669 N15433 N15893 N19935 	N22285 N25673 N25945 N23674	1 1 0 0
1996	N1607 	N10602 N21915 N17250 N18463	1 1 0 0
1997	N856 N2523 N2571 N2762 N7271 N7542 N11914 N12379 N13257 N14140 N16315 N17108 N18116 N21100 	N24398 N25910 N115 N15559	1 1 0 0
1998	N6721 	N12620 N25095 N8099 N303	1 1 0 0
1999	N3604 N8620 N11819 N12441 N14490 N15879 N16413 N20284 N23520 N24040 	N24780 N24796 N2194 N19136	1 1 0 0
2000	N2059 N18788 	N19085 N20451 N15477 N24534	1 1 0 0
2001	N10214 N11378 N16713 	N20076 N25256 N1676 N19432	1 1 0 0
2002	N1691 N4493 N5790 N6483 N7582 N8407 N9408 N10581 N10868 N11833 N14157 N14336 N14933 N16351 N17230 N17535 N17549 N17848 N17887 N19179 N19318 N20468 N21647 N22474 N23554 	N23672 N23896 N10327 N17413	1 1 0 0
2003	N4575 	N25297 N25418 N14058 N25868	1 1 0 0
2004	N52 N138 N327 N1610 N1709 N1905 N2030 N2061 N2457 N2508 N2762 N3198 N3247 N3928 N4257 N5523 N6197 N7266 N8313 N8358 N9113 N9435 N9599 N10227 N11316 N11907 N12415 N12717 N15163 N15280 N15281 N16319 N17517 N19111 N19306 N19633 N19926 N20571 N20974 N21368 N22119 N22340 N22618 N23408 N23507 N23832 N24365 	N24377 N24858 N24387 N8086	1 1 0 0
2005	N2349 N2847 N3961 N6181 N8292 N9906 N10990 N11008 N13790 N16974 N19754 N21170 N21755 N22889 N23343 N24088 N25128 	N25577 N25873 N24152 N14418	1 1 0 0
2006	N865 N5893 N10337 N11392 N11644 N13092 N14646 	N18659 N19928 N25435 N25135	1 1 0 0
2007	N2259 N6175 N11584 N11608 N13569 N13945 N13946 N15500 N18178 	N21669 N23137 N15716 N17643	1 1 0 0
2008	N8998 	N19198 N24363 N25802 N6172	1 1 0 0
2009	N6485 N6517 N6518 N15844 N15946 N16200 N21939 N23113 N23726 	N23848 N25838 N14489 N3242	1 1 0 0
2010	N322 N4754 N6282 N10546 N17437 N22233 	N23055 N24764 N15296 N9400	1 1 0 0
2011	N3996 N4294 N4688 N4710 N5338 N5788 N5831 N6354 N7086 N7820 N7859 N8737 N14863 N22164 	N23157 N23411 N19039 N25220	1 1 0 0
2012	N145 N2177 N2707 N2738 N4243 N5170 N7233 N7437 N8797 N11764 N12571 N12741 N14616 N16120 N16902 N17689 N19659 N19980 	N23888 N24321 N8642 N11797	1 1 0 0
2013	N9177 N11895 N13614 	N23313 N25191 N6539 N19096	1 1 0 0
2014	N348 N736 N1070 N1257 N1425 N1441 N1479 N1860 N2017 N3365 N3420 N3934 N4096 N6038 N6542 N6627 N7024 N7462 N7624 N8275 N8298 N9601 N9978 N11004 N11607 N11641 N11719 N11764 N11776 N11986 N12428 N12643 N13051 N14753 N15127 N15137 N15234 N15758 N16230 N16351 N16381 N16489 N16794 N16932 N16997 N17633 N18207 N18538 N18855 N18875 N19148 N19387 N19448 N20236 N20467 N20635 N20644 N20710 N20763 N21884 N22056 N22183 N22210 N22228 N22233 N23055 N23431 N23626 N24205 N24672 N24832 	N25523 N25702 N8625 N9343	1 1 0 0
2015	N287 N2219 	N11104 N16995 N1756 N3230	1 1 0 0
2016	N2454 N4755 N4759 N13129 N13727 	N18537 N21765 N10650 N5859	1 1 0 0
2017	N3394 N5910 N10030 N17053 N17881 N21618 	N22746 N23574 N10095 N8846	1 1 0 0
2018	N185 N291 N336 N516 N885 N998 N1284 N1568 N1647 N1772 N2035 N2152 N2487 N2497 N2507 N2719 N3160 N3341 N3415 N3748 N3912 N4921 N4940 N4960 N5141 N5321 N5494 N5724 N5743 N5973 N6053 N6144 N6178 N6504 N6727 N6990 N7712 N7778 N7781 N7792 N7966 N8099 N8591 N8676 N8695 N8964 N9005 N9266 N9430 N9431 N9448 N9477 N9563 N9601 N9761 N9920 N10435 N10878 N11422 N11719 N11937 N13175 N13207 N13430 N13505 N13672 N13713 N13864 N13951 N14080 N14476 N15859 N16143 N16351 N16572 N16951 N16975 N17325 N17850 N17895 N18050 N18464 N18797 N19722 N19962 N20235 N20378 N20695 N20760 N21231 N21301 N21631 N21673 N21841 N22566 N22605 N22716 N22948 N23280 N23300 N23566 N23871 N23898 N24090 N24098 N24331 N24501 N24676 N24839 N24856 N25105 	N25642 N25935 N7632 N21998	1 1 0 0
2019	N11312 	N21555 N23276 N2917 N3986	1 1 0 0
2020	N5248 N10203 N16768 	N22159 N23042 N16715 N2460	1 1 0 0
2021	N1029 N1380 N2341 N4132 N6039 N6780 N7908 N8103 N8331 N9205 N9739 N10318 N15084 N15099 N17244 N17487 N20483 N22357 N22522 N23348 N23889 	N24082 N25501 N14940 N1906	1 1 0 0
2022	N4704 N5758 N10626 N11679 N13206 	N16051 N17291 N10645 N8216	1 1 0 0
2023	N138 N1655 N1691 N2478 N2692 N2920 N3349 N4196 N4577 N6477 N9511 N11995 N12076 N12461 N13012 N13895 N15716 N16344 N16458 N17080 N17108 N17520 N18141 N18766 N18778 N19075 N19590 N20653 N20660 N21076 N21100 N21518 N21728 N23477 	N24527 N25707 N18197 N12030	1 1 0 0
2024	N1107 	N14036 N21768 N17119 N24418	1 1 0 0
2025	N6911 N10317 	N12654 N17953 N6040 N18644	1 1 0 0
2026	N5213 N13555 N16242 N18322 	N20388 N24077 N20162 N12955	1 1 0 0
2027	N372 N11983 N11985 	N15137 N22040 N19288 N20353	1 1 0 0
2028	N1298 N1432 N1655 N1691 N2079 N2478 N2790 N2791 N2972 N3309 N3892 N7381 N9414 N9426 N9999 N11382 N12096 N13650 N13672 N14415 N16351 N17523 N18855 N18983 N19242 N19735 N19921 N20300 N20301 N21554 N22388 	N22685 N25141 N10451 N15988	1 1 0 0
2029	N252 N1098 N1429 N2773 N6324 N6499 N7802 N8462 N10006 N11162 N11487 N12527 N13724 N14504 N17274 N18380 N18577 N18799 N18845 N19840 N22312 	N23158 N25201 N25776 N5385	1 1 0 0
2030	N6405 N9799 N9818 N10105 N10106 N10279 N10866 N11256 N12719 N12865 N15626 N17148 N17448 N23525 N23635 N24307 N24778 	N25212 N25469 N11953 N10333	1 1 0 0
2031	N2301 N4158 N11757 N15672 N16352 N23519 	N24138 N24715 N25162 N2692	1 1 0 0
2032	N1423 N3348 N13570 N20918 	N23936 N24799 N1796 N9226	1 1 0 0
2033	N846 N1218 N1957 N2063 N4873 N5081 N5363 N5750 N6243 N7618 N7720 N7874 N8130 N8182 N10579 N11200 N11767 N14911 N16187 N16496 N17674 N18608 N20598 N20671 N22926 	N23466 N23939 N366 N20651	1 1 0 0
2034	N1506 N6283 N6654 N16326 N17209 	N19774 N22032 N856 N15303	1 1 0 0
2035	N3905 	N11917 N13390 N1540 N25164	1 1 0 0
2036	N322 N758 	N5610 N14937 N14669 N8255	1 1 0 0
2037	N149 N296 N2121 N3828 	N20452 N23611 N13605 N23624	1 1 0 0
2038	N2422 	N3640 N5872 N18501 N1796	1 1 0 0
2039	N832 N2607 N3580 N5788 N6424 N8084 N8268 N9319 N10683 N11392 N12740 N13608 N14571 N15984 N17552 N18989 N20230 N20400 N21133 N21470 N24202 N24330 	N24431 N25970 N15671 N20765	1 1 0 0
2040	N17487 N20238 	N20823 N25552 N22417 N22001	1 1 0 0
2041	N5344 N9099 	N9408 N20088 N16016 N8569	1 1 0 0
2042	N63 N1640 N1793 N2746 N4844 N4984 N5788 N6132 N6233 N9381 N9981 N11449 N15984 	N21055 N21827 N25555 N6273	1 1 0 0
2043	N9553 N11077 N11166 	N21829 N24528 N10900 N6335	1 1 0 0
2044	N3349 N3704 N3737 N7542 N8357 N13539 N15227 	N18343 N19590 N24957 N5710	1 1 0 0
2045	N356 N4477 N5935 N16196 N16199 N17908 N18135 N22637 	N22997 N25001 N2903 N22550	1 1 0 0
2046	N18639 N18640 	N18641 N21621 N11490 N23984	1 1 0 0
2047	N5513 	N21689 N21827 N2261 N12339	1 1 0 0
2048	N818 N1947 N9356 N10408 	N14677 N20242 N16709 N6612	1 1 0 0
2049	N5856 N7471 N7707 N12766 N17275 N18005 N20070 N22037 	N22124 N22710 N7846 N20090	1 1 0 0
2050	N153 N319 N689 N690 N953 N1453 N1608 N1823 N2009 N2452 N2482 N2650 N2864 N3160 N3476 N3480 N3481 N3685 N4243 N4754 N5095 N5297 N5341 N5405 N5502 N5518 N5975 N5977 N6228 N6282 N6914 N6985 N7031 N7309 N7633 N7966 N8426 N8830 N9276 N9431 N9563 N9800 N10166 N10356 N10471 N10833 N10943 N11022 N11066 N12475 N13130 N13207 N13259 N13331 N13511 N13804 N13960 N14459 N14505 N14663 N14666 N14865 N14904 N15192 N15343 N16242 N16283 N16351 N16353 N16569 N16587 N16722 N16860 N16902 N16939 N16951 N16997 N17332 N17487 N17518 N17565 N18124 N18205 N18532 N18613 N18976 N19134 N19242 N19642 N19800 N20211 N20719 N20760 N21143 N21144 N21231 N21285 N21290 N21324 N21376 N21627 N21701 N21712 N21810 N21886 N22010 N22033 N22360 N22522 N22804 N22984 N23356 N23668 N23799 N23888 N24046 N24082 N24126 N24512 N24525 N24792 	N24856 N25787 N21870 N23383	1 1 0 0
2051	N10546 	N11934 N23212 N15277 N13399	1 1 0 0
2052	N2167 N5169 N6432 N7006 N11519 N16884 	N18467 N20440 N12525 N16689	1 1 0 0
2053	N209 N289 N406 N1069 N1275 N1494 N1500 N1811 N2043 N2203 N2337 N2532 N2619 N2725 N3303 N3725 N3741 N3759 N4192 N4221 N4254 N4970 N5282 N5457 N5486 N5794 N6705 N6823 N7351 N7366 N7374 N8416 N8766 N8871 N9150 N9346 N9407 N9483 N9521 N9793 N9838 N10218 N10329 N10884 N11591 N11919 N11922 N11925 N12083 N12549 N12668 N12870 N13166 N13230 N13783 N13786 N13869 N14216 N14575 N15137 N15194 N15578 N16126 N16600 N16646 N17487 N17834 N18133 N18292 N18729 N19351 N19470 N19494 N19707 N20469 N20518 N20798 N20840 N20851 N21178 N22026 N22415 N22694 N22696 N23031 N23906 N24142 N25223 N25628 	N25697 N25828 N4380 N17710	1 1 0 0
2054	N2468 N2689 N4085 N4407 N4409 N5008 N5173 N6118 N6289 N7054 N7172 N7344 N7610 N8342 N9543 N10468 N10857 N11025 N11831 N12128 N12453 N13719 N15278 N15431 N16364 N17036 N17184 N17835 N17838 N18378 N18518 N19098 N19185 N19572 N19573 N20091 N20593 N21220 N21388 N22109 N23116 N24061 N25218 	N25250 N25422 N20933 N11152	1 1 0 0
2055	N5633 N17571 	N18704 N24744 N12219 N20899	1 1 0 0
2056	N4444 	N16694 N17487 N6586 N137	1 1 0 0
2057	N4204 	N11819 N20246 N17625 N2724	1 1 0 0
2058	N51 N317 N715 N1652 N1919 N2009 N2172 N2629 N3499 N3882 N4986 N5240 N5518 N5538 N6914 N7017 N7933 N8552 N9222 N11022 N11842 N13296 N13410 N13666 N14464 N15094 N15099 N15833 N16113 N16768 N17348 N17487 N17827 N17857 N18532 N18664 N19312 N19618 N21681 N22233 N22290 N22631 N23128 N24891 N25445 	N25679 N25802 N15459 N6348	1 1 0 0
2059	N12 N1218 N4592 N13136 N16613 	N17387 N23609 N19923 N15093	1 1 0 0
2060	N703 N2570 N2771 N9241 N18299 	N19758 N21420 N21913 N24245	1 1 0 0
2061	N54 N64 N199 N521 N581 N645 N954 N1076 N1077 N1430 N1814 N1921 N2177 N2326 N2581 N2616 N2724 N2734 N3583 N3620 N3681 N3688 N3805 N4049 N4447 N4626 N4691 N5129 N5247 N6037 N6038 N6054 N6367 N6541 N6623 N6801 N7188 N7645 N8050 N8331 N8510 N8793 N8800 N8959 N9327 N9500 N10366 N10467 N10489 N10611 N10853 N10933 N11063 N11291 N11321 N11489 N11797 N11803 N11908 N11963 N12009 N12150 N12219 N12257 N12614 N12652 N12784 N12874 N12982 N13317 N13516 N13611 N13971 N14099 N14154 N14259 N14438 N14483 N14620 N14652 N14740 N14766 N14998 N15054 N15184 N15258 N15273 N15599 N15644 N15791 N15840 N16050 N16101 N16264 N16268 N16487 N16556 N16688 N16807 N16840 N17318 N17480 N17694 N17710 N18326 N18755 N18944 N18976 N19010 N19133 N19378 N19483 N19533 N19688 N20202 N20217 N20276 N20279 N20577 N20941 N21065 N21168 N21169 N21324 N21673 N22001 N22252 N22271 N22327 N22503 N22659 N22729 N22870 N22923 N23107 N23168 N23249 N23393 N23419 N23536 N23776 N23888 N24118 N24773 N24892 N24954 N25084 N25094 N25333 N25407 	N25542 N25552 N12756 N16345	1 1 0 0
2062	N1818 N3248 N4657 N4765 N6421 N6447 N7553 N7939 N8459 N8810 N9195 N13229 N13799 N17712 N19032 N19734 N21559 N22072 N23313 N24747 	N25191 N25719 N13656 N2795	1 1 0 0
2063	N3170 N4119 N4403 N8486 N11728 	N22169 N25707 N305 N12571	1 1 0 0
2064	N316 N3524 N3584 N6451 N7561 N9833 N10083 N11952 N13409 N13578 N14835 N16459 N17247 N18470 N19248 N20961 N21404 	N24451 N24909 N17184 N18280	1 1 0 0
